file_name,num_var,num_clause,zero_lits,one_lits,two_lits,three_lits,four_lits,five_to_ten,more_than_ten,feasible,make_span,total_encoding_time,total_solving_time,optimized,timeout
data_set/j90.sm/j901_1.sm,21796,51725,0,913,35340,11518,116,727,3111,True,73,185.92848,275.52038,True,False
data_set/j90.sm/j901_2.sm,35343,83256,0,962,55702,20199,119,740,5534,True,92,335.08646,36.58666,True,False
data_set/j90.sm/j901_3.sm,21664,49892,0,742,32961,12305,128,796,2960,True,66,178.47632,60.81797,True,False
data_set/j90.sm/j901_4.sm,25748,62674,0,923,43169,13504,123,760,4195,True,86,231.0258,62.53348,True,False
data_set/j90.sm/j901_5.sm,30301,70974,0,928,48170,16273,116,739,4748,True,87,250.81834,26.70759,True,False
data_set/j90.sm/j901_6.sm,24565,57987,0,631,39320,13868,111,713,3344,True,74,201.62173,105.27815,True,False
data_set/j90.sm/j901_7.sm,26546,64393,0,980,44274,13900,122,762,4355,True,91,248.93835,29.93132,True,False
data_set/j90.sm/j901_8.sm,30193,75274,0,1023,52622,15707,116,728,5078,True,95,264.47762,102.04807,True,False
data_set/j90.sm/j901_9.sm,25188,57369,0,830,38298,13882,117,742,3500,True,72,184.24939,87.00474,True,False
data_set/j90.sm/j901_10.sm,28563,68806,0,949,47118,15463,116,718,4442,True,90,222.28846,81.18365,True,False
data_set/j90.sm/j902_1.sm,52452,119189,0,963,76576,34547,122,750,6231,True,96,377.58453,36.85759,True,False
data_set/j90.sm/j902_2.sm,59694,135210,0,1404,87424,37206,123,766,8287,True,114,451.28529,17.01985,True,False
data_set/j90.sm/j902_3.sm,29565,66872,0,856,43687,18054,118,732,3425,True,75,156.80636,11.63389,True,False
data_set/j90.sm/j902_4.sm,29131,64834,0,799,40602,19559,119,737,3018,True,70,207.75441,19.66612,True,False
data_set/j90.sm/j902_5.sm,47130,109161,0,1045,70688,30310,116,739,6263,True,100,417.98016,20.31439,True,False
data_set/j90.sm/j902_6.sm,28581,62391,0,728,39339,18462,127,791,2944,True,67,199.97418,22.51047,True,False
data_set/j90.sm/j902_7.sm,43092,99244,0,948,63835,28184,121,764,5392,True,92,369.45362,16.6769,True,False
data_set/j90.sm/j902_8.sm,27996,63468,0,718,40367,18968,97,614,2704,True,82,214.49262,15.66124,True,False
data_set/j90.sm/j902_9.sm,28430,63964,0,865,41756,17627,107,694,2915,True,79,231.15552,27.02145,True,False
data_set/j90.sm/j902_10.sm,34447,78213,0,827,51450,20996,118,731,4091,True,80,282.90033,26.08984,True,False
data_set/j90.sm/j903_1.sm,43218,93655,0,861,58104,29128,116,739,4707,True,81,355.86349,11.25701,True,False
data_set/j90.sm/j903_2.sm,47549,103667,0,1061,64907,31674,129,835,5061,True,84,355.97156,17.96275,True,False
data_set/j90.sm/j903_3.sm,30454,66715,0,735,42008,20309,106,654,2903,True,71,196.50391,12.30446,True,False
data_set/j90.sm/j903_4.sm,54525,124139,0,1115,80787,34683,120,765,6669,True,104,429.29887,22.39493,True,False
data_set/j90.sm/j903_5.sm,35532,77640,0,734,46617,26528,120,733,2908,True,75,234.20358,17.83889,True,False
data_set/j90.sm/j903_6.sm,27573,59997,0,819,37106,18518,114,711,2729,True,68,170.11423,21.50816,True,False
data_set/j90.sm/j903_7.sm,45216,100672,0,1183,63398,29355,120,754,5862,True,87,378.42084,18.18456,True,False
data_set/j90.sm/j903_8.sm,40801,91607,0,979,58434,26552,124,759,4759,True,86,284.46505,13.0202,True,False
data_set/j90.sm/j903_9.sm,25415,55446,0,547,34157,17686,119,747,2190,True,61,176.62837,12.03492,True,False
data_set/j90.sm/j903_10.sm,23141,51002,0,731,31643,15788,118,724,1998,True,65,144.13559,15.00462,True,False
data_set/j90.sm/j904_1.sm,60318,131725,0,931,81984,41884,123,764,6039,True,93,446.33483,17.05217,True,False
data_set/j90.sm/j904_2.sm,50554,111539,0,946,69987,34653,117,741,5095,True,89,358.23441,16.01976,True,False
data_set/j90.sm/j904_3.sm,32733,70003,0,758,41961,23611,115,691,2867,True,67,250.42195,9.87222,True,False
data_set/j90.sm/j904_4.sm,56175,122864,0,1085,74560,41008,127,800,5284,True,92,412.08316,18.09492,True,False
data_set/j90.sm/j904_5.sm,46991,105108,0,1086,66049,31820,121,756,5276,True,88,375.94955,17.43913,True,False
data_set/j90.sm/j904_6.sm,39344,84633,0,684,51674,27878,118,751,3528,True,78,335.07988,13.42175,True,False
data_set/j90.sm/j904_7.sm,34248,75238,0,620,46110,24248,113,731,3416,True,80,286.26297,13.0379,True,False
data_set/j90.sm/j904_8.sm,33796,71436,0,751,42790,23636,117,714,3428,True,69,290.54833,11.69919,True,False
data_set/j90.sm/j904_9.sm,33821,74454,0,995,45846,23431,124,751,3307,True,79,236.12116,8.5578,True,False
data_set/j90.sm/j904_10.sm,33410,70782,0,761,41518,24749,122,755,2877,True,68,246.6046,12.12771,True,False
data_set/j90.sm/j905_1.sm,94389,196352,0,792,124556,65395,110,689,4810,True,78,577.88383,3988.52487,True,False
