file_name,num_var,num_clause,zero_lits,one_lits,two_lits,three_lits,four_lits,five_to_ten,more_than_ten,feasible,make_span,total_encoding_time,total_solving_time,optimized,timeout
data_set/j120.sm/j1201_1.sm,57929,141409,0,1234,98698,30680,164,1039,9594,True,105,647.89702,2906921.71727,True,False
data_set/j120.sm/j1201_2.sm,60428,144880,0,1272,102150,30365,161,986,9946,True,109,323.11481,3159.2263,True,False
data_set/j120.sm/j1201_3.sm,73058,177153,0,1298,123359,39017,148,954,12377,True,125,416.35118,232719.0605,True,False
data_set/j120.sm/j1201_4.sm,53129,126454,0,1079,87431,27935,163,1040,8806,True,97,278.32461,739.35211,True,False
data_set/j120.sm/j1201_5.sm,54527,131062,0,1095,90828,29227,154,984,8774,True,112,283.49906,2485.78817,True,False
data_set/j120.sm/j1201_6.sm,44885,104156,0,945,70723,24690,157,998,6643,True,84,218.44566,49.15968,True,False
data_set/j120.sm/j1201_7.sm,59643,144388,0,1918,101186,30406,170,1038,9670,True,117,356.84278,220.27568,True,False
data_set/j120.sm/j1201_8.sm,57831,139428,0,1345,96736,30175,156,993,10023,True,109,443.6915,2210.10627,True,False
data_set/j120.sm/j1201_9.sm,58843,144150,0,1498,102447,29000,163,1020,10022,True,112,300.75233,324.65715,True,False
data_set/j120.sm/j1201_10.sm,56752,136498,0,1245,95512,29168,160,999,9414,True,108,493.09021,710.98651,True,False
data_set/j120.sm/j1202_1.sm,50963,116943,0,984,77919,30227,155,998,6660,True,87,227.02269,115.70402,True,False
data_set/j120.sm/j1202_2.sm,42429,95223,0,917,61733,27102,158,1004,4309,True,75,177.78861,176.90829,True,False
data_set/j120.sm/j1202_3.sm,49659,117827,0,1086,77918,31828,160,1007,5828,True,92,256.04058,1715.27983,True,False
data_set/j120.sm/j1202_4.sm,47810,112587,0,1323,76719,26833,164,1234,6314,True,95,222.78812,51.71201,True,False
data_set/j120.sm/j1202_5.sm,47033,114774,0,1313,79523,25522,158,990,7268,True,103,240.18483,151.05037,True,False
data_set/j120.sm/j1202_6.sm,47834,112601,0,1155,76154,27696,163,1014,6419,True,92,222.54704,82.21763,True,False
data_set/j120.sm/j1202_7.sm,49868,115192,0,951,77458,28641,150,958,7034,True,90,229.0689,32.49849,True,False
data_set/j120.sm/j1202_8.sm,43557,99775,0,1022,65948,26167,159,1004,5475,True,83,218.43541,52.08667,True,False
data_set/j120.sm/j1202_9.sm,45687,107236,0,1480,71878,26298,164,1007,6409,True,94,217.43533,663.96439,True,False
data_set/j120.sm/j1202_10.sm,52763,125788,0,975,84565,32392,154,980,6722,True,96,233.31731,416.67277,True,False
data_set/j120.sm/j1203_1.sm,47954,108571,0,1051,72397,28610,155,975,5383,True,80,227.78486,79.82615,True,False
data_set/j120.sm/j1203_2.sm,54241,122160,0,1078,79585,34023,154,938,6382,True,88,245.72131,29.91126,True,False
data_set/j120.sm/j1203_3.sm,68308,152251,0,958,99688,42961,151,970,7523,True,100,318.92511,69.55383,True,False
data_set/j120.sm/j1203_4.sm,42833,94195,0,715,60611,27669,146,978,4076,True,71,201.54348,43.01381,True,False
data_set/j120.sm/j1203_5.sm,52223,116044,0,1039,74591,33261,164,1010,5979,True,84,256.88622,30.57589,True,False
data_set/j120.sm/j1203_6.sm,74030,166368,0,1121,109206,46715,161,1033,8132,True,102,374.70345,58.28624,True,False
data_set/j120.sm/j1203_7.sm,63774,143049,0,1304,93079,40419,157,984,7106,True,93,312.96116,55.09959,True,False
data_set/j120.sm/j1203_8.sm,47172,106263,0,1026,69061,30177,156,950,4893,True,77,215.17102,159.18601,True,False
data_set/j120.sm/j1203_9.sm,56003,126297,0,986,82035,36015,158,1070,6033,True,86,264.21473,60.44942,True,False
data_set/j120.sm/j1203_10.sm,67040,154666,0,1440,102640,40908,168,1026,8484,True,103,329.4046,48.08321,True,False
data_set/j120.sm/j1204_1.sm,51467,113058,0,859,72458,33997,158,1005,4581,True,74,221.50611,34.62225,True,False
data_set/j120.sm/j1204_2.sm,84197,189619,0,1552,122585,55106,165,1019,9192,True,107,438.26061,44.75333,True,False
data_set/j120.sm/j1204_3.sm,63205,143141,0,1351,93972,39417,162,1012,7227,True,95,300.81808,60.11422,True,False
data_set/j120.sm/j1204_4.sm,43963,96599,0,898,62454,28447,154,969,3677,True,75,197.91776,30.91923,True,False
data_set/j120.sm/j1204_5.sm,43558,98136,0,929,63522,28420,161,1019,4085,True,74,180.31473,29.54281,True,False
data_set/j120.sm/j1204_6.sm,58853,133581,0,1124,85767,39153,157,978,6402,True,90,255.60059,27.40074,True,False
data_set/j120.sm/j1204_7.sm,53342,118499,0,1023,76320,34973,153,945,5085,True,81,241.4646,45.4474,True,False
data_set/j120.sm/j1204_8.sm,60457,135084,0,1296,87939,38725,164,1015,5945,True,90,275.01984,34.47246,True,False
data_set/j120.sm/j1204_9.sm,44355,98224,0,901,62743,28879,152,985,4564,True,79,195.83834,22.94905,True,False
data_set/j120.sm/j1204_10.sm,60347,129741,0,833,81761,40918,165,1029,5035,True,77,283.66824,32.73322,True,False
data_set/j120.sm/j1205_1.sm,65735,146447,0,885,93931,43864,154,978,6635,True,92,295.22953,26.64495,True,False
data_set/j120.sm/j1205_2.sm,64490,142165,0,894,90588,44250,163,1038,5232,True,80,287.50204,41.96403,True,False
data_set/j120.sm/j1205_3.sm,46879,102245,0,820,64055,32480,157,950,3783,True,72,234.86078,38.08599,True,False
data_set/j120.sm/j1205_4.sm,78764,172544,0,1032,107569,55665,158,993,7127,True,97,342.77942,50.97934,True,False
data_set/j120.sm/j1205_5.sm,65680,140841,0,754,86801,47273,155,989,4869,True,77,273.05796,53.24855,True,False
data_set/j120.sm/j1205_6.sm,54691,121518,0,957,78422,35984,163,1007,4985,True,88,235.05787,44.30137,True,False
data_set/j120.sm/j1205_7.sm,57113,125172,0,1103,80479,37517,157,987,4929,True,84,233.44946,42.82103,True,False
data_set/j120.sm/j1205_8.sm,47445,104763,0,889,67230,31274,157,1009,4204,True,78,213.66137,44.88207,True,False
data_set/j120.sm/j1205_9.sm,74907,169038,0,1341,109654,49025,166,1014,7838,True,106,343.97055,43.73844,True,False
data_set/j120.sm/j1205_10.sm,67202,147403,0,1049,92544,46836,165,1037,5772,True,92,286.40895,36.53525,True,False
data_set/j120.sm/j1206_1.sm,203148,442168,0,1741,298026,124662,163,1014,16562,False,0,1495.35898,0,False,True
data_set/j120.sm/j1206_2.sm,214816,459281,0,1426,305720,135367,156,990,15622,False,0,1066.80104,0,False,True
data_set/j120.sm/j1206_3.sm,211423,454922,0,1361,298772,139207,147,923,14512,True,135,1077.27556,38126.02085,True,False
data_set/j120.sm/j1206_4.sm,233221,503601,0,1845,342297,139226,164,1019,19050,False,0,1178.94932,0,False,True
data_set/j120.sm/j1206_5.sm,203843,437041,0,1410,286048,135214,158,991,13220,False,0,928.07929,0,False,True
data_set/j120.sm/j1206_6.sm,255357,559730,0,1729,375554,161884,162,1016,19385,False,0,1343.53745,0,False,True
data_set/j120.sm/j1206_7.sm,245421,541226,0,2016,373013,145116,168,1037,19876,False,0,1310.47432,0,False,True
data_set/j120.sm/j1206_8.sm,231679,501537,0,1650,334853,147470,159,1015,16390,False,0,2815.07061,0,False,True
data_set/j120.sm/j1206_9.sm,236815,519239,0,1848,348939,149148,165,1024,18115,False,0,1273.11846,0,False,True
data_set/j120.sm/j1206_10.sm,257926,574028,0,1839,394895,155671,163,1015,20445,False,0,1409.5808,0,False,True
data_set/j120.sm/j1207_1.sm,206319,432394,0,1076,276700,144009,153,952,9504,False,0,1003.8133,0,False,True
data_set/j120.sm/j1207_2.sm,182373,384207,0,1362,250241,121386,163,1018,10037,True,114,1908.78359,1551196.16166,False,True
data_set/j120.sm/j1207_3.sm,187851,392970,0,1128,247581,134182,154,996,8929,False,0,820.279,0,False,True
data_set/j120.sm/j1207_4.sm,203743,429439,0,1357,279726,136009,158,1010,11179,False,0,1099.6851,0,False,True
data_set/j120.sm/j1207_5.sm,237218,509866,0,1704,334829,158267,165,1004,13897,False,0,1138.1334,0,False,True
data_set/j120.sm/j1207_6.sm,197304,421718,0,1532,274795,133110,158,1004,11119,False,0,921.32258,0,False,True
data_set/j120.sm/j1207_7.sm,202120,428019,0,1392,278132,137066,165,1025,10239,False,0,955.33484,0,False,True
data_set/j120.sm/j1207_8.sm,168765,353390,0,1084,226790,115828,153,969,8566,False,0,690.71636,0,False,True
data_set/j120.sm/j1207_9.sm,164449,342316,0,943,218667,114636,153,965,6952,False,0,829.39144,0,False,True
data_set/j120.sm/j1207_10.sm,197248,418129,0,1291,274484,130451,157,986,10760,False,0,957.16072,0,False,True
data_set/j120.sm/j1208_1.sm,197206,407649,0,1243,250120,148510,156,969,6651,True,95,821.31285,6681.79298,True,False
data_set/j120.sm/j1208_2.sm,194907,407440,0,1295,255663,141154,159,1002,8167,False,0,777.58952,0,False,True
data_set/j120.sm/j1208_3.sm,163505,338806,0,1418,213890,115374,163,1000,6961,True,95,1644.85715,1027091.60967,True,False
data_set/j120.sm/j1208_4.sm,175482,366227,0,1395,230893,125630,163,1010,7136,False,0,773.38277,0,False,True
data_set/j120.sm/j1208_5.sm,193473,406500,0,1493,255991,139179,158,997,8682,False,0,882.74434,0,False,True
data_set/j120.sm/j1208_6.sm,150466,309632,0,1132,195036,106957,153,969,5385,False,0,652.49892,0,False,True
data_set/j120.sm/j1208_7.sm,164755,340209,0,1098,209785,122294,164,1015,5853,False,0,670.50612,0,False,True
data_set/j120.sm/j1208_8.sm,194434,400920,0,1176,245644,145871,160,1016,7053,False,0,849.92796,0,False,True
data_set/j120.sm/j1208_9.sm,194445,403248,0,1151,247651,145750,160,1011,7525,False,0,806.19909,0,False,True
data_set/j120.sm/j1208_10.sm,179200,371493,0,1215,226801,136172,161,1012,6132,False,0,754.72088,0,False,True
data_set/j120.sm/j1209_1.sm,172675,355241,0,1118,214683,132585,149,953,5753,True,88,1009.71996,2106.51314,True,False
data_set/j120.sm/j1209_2.sm,232960,478149,0,1149,286371,181859,159,979,7632,True,94,1004.92591,258.12374,True,False
data_set/j120.sm/j1209_3.sm,160444,330447,0,1122,203705,119181,153,942,5344,True,87,677.90285,283.75716,True,False
data_set/j120.sm/j1209_4.sm,141837,292818,0,1331,178100,107640,164,1010,4573,True,87,1213.91097,743139.45528,False,True
data_set/j120.sm/j1209_5.sm,250993,516094,0,1688,308726,196462,163,1006,8049,True,114,1167.79543,265.9698,True,False
data_set/j120.sm/j1209_6.sm,202824,419255,0,1224,254468,155757,155,948,6703,True,98,886.08905,1824.22518,True,False
data_set/j120.sm/j1209_7.sm,164292,335040,0,831,199214,129721,152,959,4163,True,80,683.99847,289.15044,True,False
data_set/j120.sm/j1209_8.sm,154408,314537,0,1094,185542,122787,175,1091,3848,True,80,681.86266,165.35308,True,False
data_set/j120.sm/j1209_9.sm,162313,334068,0,1360,203085,122912,162,1009,5540,True,87,709.74089,1208.81684,True,False
data_set/j120.sm/j1209_10.sm,194802,401410,0,1015,244521,148111,155,981,6627,True,84,1108.60031,593.81509,True,False
data_set/j120.sm/j12010_1.sm,253952,523430,0,1414,316420,195974,159,1003,8460,True,111,1476.77176,304.388,True,False
data_set/j120.sm/j12010_2.sm,222999,453398,0,1068,262248,182584,158,988,6352,True,91,958.68545,234.69762,True,False
data_set/j120.sm/j12010_3.sm,217373,448975,0,1427,272388,166886,161,1009,7104,True,99,845.0611,309.21821,True,False
data_set/j120.sm/j12010_4.sm,234814,483029,0,1370,292930,180236,164,1015,7314,True,95,894.31853,223.73056,True,False
data_set/j120.sm/j12010_5.sm,253854,520592,0,1247,312722,197359,165,1038,8061,True,97,1126.23011,343.31796,True,False
data_set/j120.sm/j12010_6.sm,238885,486695,0,1464,286142,191356,172,1064,6497,True,92,1049.34555,119.30756,True,False
data_set/j120.sm/j12010_7.sm,160576,327752,0,1057,195385,125960,159,984,4207,True,79,681.80269,2279.67276,True,False
data_set/j120.sm/j12010_8.sm,238328,498948,0,1469,308155,178813,168,1055,9288,True,114,1064.79734,633.31346,True,False
data_set/j120.sm/j12010_9.sm,180796,365725,0,754,211936,147946,151,968,3970,True,77,780.55539,199.30821,True,False
data_set/j120.sm/j12010_10.sm,170133,343236,0,791,197035,140597,159,1167,3487,True,66,677.30427,276.72681,True,False
data_set/j120.sm/j12011_1.sm,519845,1084433,0,1717,698277,361334,153,981,21971,False,0,2974.07423,0,False,True
data_set/j120.sm/j12011_2.sm,490538,1017035,0,1702,660597,333186,157,985,20408,False,0,2514.60983,0,False,True
data_set/j120.sm/j12011_3.sm,548758,1159810,0,2302,771895,358239,165,1012,26197,False,0,4002.41389,0,False,True
data_set/j120.sm/j12011_4.sm,552237,1161813,0,2007,754712,378834,160,1007,25093,False,0,3019.75279,0,False,True
data_set/j120.sm/j12011_5.sm,587476,1241801,0,2369,821186,388970,170,1028,28078,False,0,3299.01744,0,False,True
data_set/j120.sm/j12011_6.sm,586783,1240561,0,2207,822681,386916,160,1007,27590,False,0,4208.09045,0,False,True
data_set/j120.sm/j12011_7.sm,473541,984364,0,1606,644170,316368,155,1003,21062,False,0,2302.31652,0,False,True
data_set/j120.sm/j12011_8.sm,521253,1084981,0,2014,704732,357125,165,1035,19910,False,0,2300.46156,0,False,True
data_set/j120.sm/j12011_9.sm,555987,1157099,0,1941,750069,382667,174,1070,21178,False,0,2600.31341,0,False,True
data_set/j120.sm/j12011_10.sm,558407,1167477,0,1874,761914,379472,156,971,23090,False,0,3207.44602,0,False,True
data_set/j120.sm/j12012_1.sm,446340,918881,0,1571,588576,312860,156,969,14749,False,0,1996.33401,0,False,True
data_set/j120.sm/j12012_2.sm,446515,913315,0,1377,560796,338539,162,1004,11437,False,0,1802.93099,0,False,True
data_set/j120.sm/j12012_3.sm,478822,985841,0,1788,613436,354824,165,1023,14605,False,0,2148.36631,0,False,True
data_set/j120.sm/j12012_4.sm,414714,851521,0,1242,528982,307987,157,976,12177,False,0,1935.76819,0,False,True
data_set/j120.sm/j12012_5.sm,527270,1098986,0,1732,712019,366531,154,949,17601,False,0,2390.68244,0,False,True
data_set/j120.sm/j12012_6.sm,468874,962842,0,1408,593560,353620,155,986,13113,False,0,2070.18853,0,False,True
data_set/j120.sm/j12012_7.sm,456043,936728,0,1341,574891,347883,160,1011,11442,False,0,1895.47163,0,False,True
data_set/j120.sm/j12012_8.sm,474852,973338,0,1343,598332,360908,148,924,11683,False,0,2173.58425,0,False,True
data_set/j120.sm/j12012_9.sm,401170,818417,0,1079,500673,305609,156,984,9916,False,0,1622.03362,0,False,True
data_set/j120.sm/j12012_10.sm,556629,1148781,0,1584,712187,417964,159,987,15900,False,0,2873.17333,0,False,True
data_set/j120.sm/j12013_1.sm,473649,971532,0,1792,594224,362867,167,1031,11451,False,0,1870.39118,0,False,True
data_set/j120.sm/j12013_2.sm,415079,838221,0,1065,485279,344039,162,1008,6668,False,0,1805.69947,0,False,True
data_set/j120.sm/j12013_3.sm,431240,881090,0,1528,532932,335548,161,1010,9911,False,0,1675.54112,0,False,True
data_set/j120.sm/j12013_4.sm,445794,910119,0,1718,546335,351026,165,1032,9843,False,0,1708.16327,0,False,True
data_set/j120.sm/j12013_5.sm,348103,704163,0,968,410912,285355,159,989,5780,False,0,1461.08219,0,False,True
data_set/j120.sm/j12013_6.sm,385334,782602,0,1162,468090,304291,156,980,7923,False,0,1736.37946,0,False,True
data_set/j120.sm/j12013_7.sm,473083,964099,0,1384,576472,374872,162,1004,10205,False,0,1978.9449,0,False,True
