num_fesible,num_optimize,,,,,,,,,,,,,,,,,,
407,401,,,,,,,,,,,,,,,,,,
file_name,lb,ub,num_var,num_clause,num_consistency_clause,num_PB_clause,zero_lits,one_lits,two_lits,three_lits,four_lits,five_to_ten,more_than_ten,feasible,make_span,total_encoding_time,total_solving_time,optimized,timeout
data_set/j90.sm/j9017_4.sm,94,94,47929,131537,24445,51707,0,1307,99688,30379,0,0,163,TRUE,94,215.59239,22.45489,TRUE,FALSE
data_set/j90.sm/j9017_5.sm,113,113,57691,160595,30165,60131,0,1597,122207,36628,0,0,163,TRUE,113,304.87807,25.2363,TRUE,FALSE
data_set/j90.sm/j9017_6.sm,94,94,42340,116745,22788,45504,0,1446,88615,26521,0,0,163,TRUE,94,186.56898,23.47397,TRUE,FALSE
data_set/j90.sm/j9017_7.sm,80,80,34307,93057,17227,37111,0,1140,68668,23086,0,3,160,TRUE,80,146.55773,14.64393,TRUE,FALSE
data_set/j90.sm/j9017_8.sm,113,113,58269,164416,33552,60602,0,1369,127120,35764,0,0,163,TRUE,113,308.81139,30.35954,TRUE,FALSE
data_set/j90.sm/j9017_9.sm,96,96,42775,122387,25069,40701,0,1485,94119,26620,0,0,163,TRUE,96,209.57276,27.41989,TRUE,FALSE
data_set/j90.sm/j9017_10.sm,89,89,41758,115476,22483,43785,0,1270,87883,26160,0,0,163,TRUE,89,185.26018,26.04267,TRUE,FALSE
data_set/j90.sm/j9018_1.sm,101,101,61582,162886,28864,74959,0,1406,119402,41915,0,0,163,TRUE,101,275.11859,22.2263,TRUE,FALSE
data_set/j90.sm/j9018_2.sm,94,94,50296,132547,22529,58984,0,1483,97397,33504,0,6,157,TRUE,94,204.56395,18.71625,TRUE,FALSE
data_set/j90.sm/j9018_3.sm,83,83,42570,110585,18960,50819,0,1116,79502,29804,0,0,163,TRUE,83,169.46459,19.21707,TRUE,FALSE
data_set/j90.sm/j9018_4.sm,98,98,63110,164376,27559,79521,0,1556,118675,43982,0,0,163,TRUE,98,267.96241,26.15947,TRUE,FALSE
data_set/j90.sm/j9018_5.sm,90,90,53430,141051,25099,62653,0,1347,102470,37071,0,0,163,TRUE,90,222.36035,24.74993,TRUE,FALSE
data_set/j90.sm/j9018_6.sm,83,83,46723,122103,21358,56150,0,1166,89882,30893,0,1,161,TRUE,83,185.81779,17.45024,TRUE,FALSE
data_set/j90.sm/j9018_7.sm,73,73,35089,90220,14096,40816,0,1043,65758,23256,0,6,157,TRUE,73,136.50086,15.36156,TRUE,FALSE
data_set/j90.sm/j9018_8.sm,92,92,54185,140489,23373,68051,0,1579,99316,39431,0,0,163,TRUE,92,209.71608,23.82855,TRUE,FALSE
data_set/j90.sm/j9018_9.sm,79,79,47309,118953,18407,59329,0,1018,84892,32880,0,0,163,TRUE,79,177.67681,16.04276,TRUE,FALSE
data_set/j90.sm/j9018_10.sm,94,94,51805,137430,23923,61167,0,1358,100092,35817,0,0,163,TRUE,94,215.57034,17.05233,TRUE,FALSE
data_set/j90.sm/j9019_1.sm,98,98,59592,153360,25249,75021,0,1423,109491,42283,0,0,163,TRUE,98,249.04182,32.72412,TRUE,FALSE
data_set/j90.sm/j9019_2.sm,83,83,48981,122604,18077,61921,0,1137,86130,35174,0,0,163,TRUE,83,178.40515,20.29725,TRUE,FALSE
data_set/j90.sm/j9019_3.sm,89,89,55254,137549,21009,71333,0,1192,96411,39783,0,0,163,TRUE,89,201.32987,26.16086,TRUE,FALSE
data_set/j90.sm/j9019_4.sm,77,77,50332,126091,18602,67541,0,1262,86438,38228,0,0,163,TRUE,77,181.34175,17.85337,TRUE,FALSE
data_set/j90.sm/j9019_5.sm,66,66,46000,112029,14396,59028,0,888,77750,33228,0,0,163,TRUE,66,163.46074,23.16368,TRUE,FALSE
data_set/j90.sm/j9019_6.sm,136,136,100150,262446,42978,125092,0,1865,189302,71116,0,0,163,TRUE,136,515.09282,36.90498,TRUE,FALSE
data_set/j90.sm/j9019_7.sm,66,66,29701,74679,11693,36269,0,893,52620,21013,0,10,143,TRUE,66,112.9281,12.01491,TRUE,FALSE
data_set/j90.sm/j9019_8.sm,91,91,46486,119947,20957,56677,0,1120,87191,31473,0,0,163,TRUE,91,177.45969,16.32972,TRUE,FALSE
data_set/j90.sm/j9019_9.sm,121,121,90829,236122,39185,117621,0,1701,169036,65222,0,0,163,TRUE,121,401.81155,34.41431,TRUE,FALSE
data_set/j90.sm/j9019_10.sm,85,85,59504,147222,21166,78619,0,1037,101578,44444,0,0,163,TRUE,85,214.16433,27.40468,TRUE,FALSE
data_set/j90.sm/j9020_1.sm,85,85,52710,132511,21660,68782,0,1094,91903,39352,2,5,155,TRUE,85,195.57328,30.56542,TRUE,FALSE
data_set/j90.sm/j9020_2.sm,76,76,31321,78885,13614,37095,0,980,55340,22404,0,10,151,TRUE,76,118.45061,12.6826,TRUE,FALSE
data_set/j90.sm/j9020_3.sm,86,86,55897,139503,21123,73891,0,1533,95369,42438,0,15,148,TRUE,86,199.90074,23.47021,TRUE,FALSE
data_set/j90.sm/j9020_4.sm,86,86,51120,126989,18749,67115,0,1290,87771,37765,0,0,163,TRUE,86,183.44116,23.7914,TRUE,FALSE
data_set/j90.sm/j9020_5.sm,88,88,67107,163713,21953,91072,0,1149,110824,51577,0,4,159,TRUE,88,241.82042,28.60621,TRUE,FALSE
data_set/j90.sm/j9020_6.sm,83,83,38457,95039,14670,48692,0,1127,64937,28812,0,9,154,TRUE,83,140.14337,22.20228,TRUE,FALSE
data_set/j90.sm/j9020_7.sm,82,82,64851,157092,21270,87753,0,1233,105816,49880,0,0,163,TRUE,82,223.96677,33.44767,TRUE,FALSE
data_set/j90.sm/j9020_8.sm,85,85,42243,107787,18842,52078,0,1149,75714,30761,0,11,152,TRUE,85,154.31001,17.17505,TRUE,FALSE
data_set/j90.sm/j9020_9.sm,76,76,48107,117400,15871,61682,0,975,79351,36911,0,0,163,TRUE,76,171.6709,21.63194,TRUE,FALSE
data_set/j90.sm/j9020_10.sm,89,89,51317,134134,24319,61398,0,1286,96355,36330,0,0,163,TRUE,89,206.45147,23.4555,TRUE,FALSE
data_set/j90.sm/j9021_1.sm,109,110,134024,316926,33119,205013,0,1476,227504,87783,0,0,163,TRUE,110,1049.13422,687394.9968,FALSE,TRUE
data_set/j90.sm/j9021_2.sm,116,116,131737,309240,32512,205068,0,1567,220358,87152,0,0,163,TRUE,116,473.74436,124321.3147,TRUE,FALSE
data_set/j90.sm/j9021_3.sm,124,124,162372,379830,38668,254273,0,1722,268655,109290,0,0,163,TRUE,124,616.15007,56472.9435,TRUE,FALSE
data_set/j90.sm/j9021_4.sm,106,106,136291,313557,28726,213930,0,1293,220768,91333,0,0,163,TRUE,106,485.81886,2487.21757,TRUE,FALSE
data_set/j90.sm/j9021_5.sm,112,112,137690,323857,34006,214182,0,1950,227590,94154,0,0,163,TRUE,112,494.18911,73086.24121,TRUE,FALSE
data_set/j90.sm/j9021_6.sm,106,106,136230,315391,31866,217738,0,1491,220778,92959,0,0,163,TRUE,106,453.57966,603272.108,TRUE,FALSE
data_set/j90.sm/j9021_7.sm,105,109,116301,274121,28703,177993,0,1653,193301,79004,0,0,163,FALSE,0,397.10562,0,FALSE,TRUE
data_set/j90.sm/j9021_8.sm,107,111,133038,313258,34454,207597,0,1494,221247,90354,0,0,163,FALSE,0,468.45732,0,FALSE,TRUE
data_set/j90.sm/j9021_9.sm,121,121,135758,322334,35997,208940,0,1830,229333,91008,0,0,163,TRUE,121,502.9337,112920.6796,TRUE,FALSE
data_set/j90.sm/j9021_10.sm,109,109,134208,312709,31117,209879,0,1506,222345,88695,0,0,163,TRUE,109,481.78953,11066.42015,TRUE,FALSE
data_set/j90.sm/j9022_1.sm,108,108,201727,446386,32220,341063,0,1493,292830,151900,0,0,163,TRUE,108,632.78406,53.62858,TRUE,FALSE
data_set/j90.sm/j9022_2.sm,85,85,137808,301775,20853,232829,0,1594,194626,105392,0,0,163,TRUE,85,388.47761,53.86712,TRUE,FALSE
data_set/j90.sm/j9022_3.sm,83,83,120432,265831,20281,200701,0,1286,174048,90334,0,0,163,TRUE,83,358.19435,159.57576,TRUE,FALSE
data_set/j90.sm/j9022_4.sm,96,96,155543,342010,25553,264092,0,1435,222995,117417,0,0,163,TRUE,96,446.7477,57.2079,TRUE,FALSE
data_set/j90.sm/j9022_5.sm,96,96,136655,305030,24163,225943,0,1334,203624,99909,0,0,163,TRUE,96,399.67975,37.2896,TRUE,FALSE
data_set/j90.sm/j9022_6.sm,71,71,97971,211247,14099,165933,0,1053,134675,75357,0,20,142,TRUE,71,246.80871,39.42273,TRUE,FALSE
data_set/j90.sm/j9022_7.sm,90,90,137877,302931,22185,232674,0,1218,199492,102059,0,0,162,TRUE,90,401.03933,52.30976,TRUE,FALSE
data_set/j90.sm/j9022_8.sm,97,97,209951,451706,27050,367038,0,1143,281280,169120,0,0,163,TRUE,97,618.76315,72.82691,TRUE,FALSE
data_set/j90.sm/j9022_9.sm,101,101,128114,287723,24171,209762,0,1745,193997,91818,0,0,163,TRUE,101,375.97622,105.99694,TRUE,FALSE
data_set/j90.sm/j9022_10.sm,75,75,101007,220983,16662,169504,0,1164,144165,75491,0,2,161,TRUE,75,280.30211,83.47419,TRUE,FALSE
data_set/j90.sm/j9023_1.sm,90,90,146154,318576,22188,247990,0,1231,204550,112632,0,0,163,TRUE,90,404.90126,50.24321,TRUE,FALSE
data_set/j90.sm/j9023_2.sm,84,84,147745,316888,20109,256529,0,1215,195043,120471,0,3,156,TRUE,84,396.60001,56.193,TRUE,FALSE
data_set/j90.sm/j9023_3.sm,116,116,240915,521194,33207,417115,0,1468,328509,191054,0,0,163,TRUE,116,713.18034,75.05274,TRUE,FALSE
data_set/j90.sm/j9023_4.sm,85,85,151264,327644,20761,259333,0,1449,210017,116015,0,0,163,TRUE,85,408.72956,47.16771,TRUE,FALSE
data_set/j90.sm/j9023_5.sm,95,95,165835,360563,24703,284346,0,1333,226760,132307,0,0,163,TRUE,95,488.80383,52.3014,TRUE,FALSE
data_set/j90.sm/j9023_6.sm,87,87,154737,333727,19963,265546,0,1253,213097,119214,0,3,160,TRUE,87,420.33038,64.47634,TRUE,FALSE
data_set/j90.sm/j9023_7.sm,77,77,116537,252097,16623,197423,0,1107,159426,91401,0,0,163,TRUE,77,319.64411,48.00265,TRUE,FALSE
data_set/j90.sm/j9023_8.sm,92,92,167899,359352,20844,290164,0,1287,223405,134497,0,0,163,TRUE,92,451.18654,55.98284,TRUE,FALSE
data_set/j90.sm/j9023_9.sm,126,126,242278,535217,38815,411419,0,1903,353776,179375,0,0,163,TRUE,126,808.12411,72.27734,TRUE,FALSE
data_set/j90.sm/j9023_10.sm,87,87,150776,326236,20984,260088,0,1330,203007,121737,0,0,162,TRUE,87,409.00232,57.54046,TRUE,FALSE
data_set/j90.sm/j9024_1.sm,84,84,198929,423253,23026,350235,0,1226,254990,166874,0,0,163,TRUE,84,517.16564,90.69002,TRUE,FALSE
data_set/j90.sm/j9024_2.sm,92,92,149558,320565,19250,257289,0,1676,197293,121433,0,10,153,TRUE,92,406.0486,57.94673,TRUE,FALSE
data_set/j90.sm/j9024_3.sm,69,69,163860,340910,13977,292593,0,1049,200290,139408,0,1,162,TRUE,69,423.65529,76.55105,TRUE,FALSE
data_set/j90.sm/j9024_4.sm,81,81,164833,353633,20707,287633,0,1336,220030,132104,0,0,163,TRUE,81,438.16174,63.37429,TRUE,FALSE
data_set/j90.sm/j9024_5.sm,85,85,179522,377937,18453,316504,0,1270,226614,149891,0,0,162,TRUE,85,467.97338,63.88623,TRUE,FALSE
data_set/j90.sm/j9024_6.sm,79,79,144486,303964,17006,253023,0,954,181559,121288,0,0,163,TRUE,79,377.04147,58.27764,TRUE,FALSE
data_set/j90.sm/j9024_7.sm,87,87,210396,441800,21689,374861,0,1150,263806,176681,0,0,163,TRUE,87,540.60738,78.57938,TRUE,FALSE
data_set/j90.sm/j9024_8.sm,88,88,202763,428468,22570,357186,0,1247,258006,169052,0,1,162,TRUE,88,527.57998,102.95037,TRUE,FALSE
data_set/j90.sm/j9024_9.sm,80,80,126362,266671,14308,219715,0,1285,160659,104564,0,0,163,TRUE,80,329.80124,63.07242,TRUE,FALSE
data_set/j90.sm/j9024_10.sm,89,89,203376,432897,23388,356635,0,1306,263391,168037,0,0,163,TRUE,89,536.3307,69.21712,TRUE,FALSE
data_set/j90.sm/j9025_1.sm,114,124,289866,632883,38461,506478,0,1771,427700,203249,0,0,163,FALSE,0,933.29548,0,FALSE,TRUE
data_set/j90.sm/j9025_2.sm,123,131,293196,642615,40573,512426,0,1863,436376,204213,0,0,163,FALSE,0,936.99636,0,FALSE,TRUE
data_set/j90.sm/j9025_3.sm,115,123,274432,603313,36973,474164,0,1689,410792,190669,0,0,163,FALSE,0,897.20555,0,FALSE,TRUE
data_set/j90.sm/j9025_4.sm,127,138,305147,671734,44451,530008,0,1877,455154,214540,0,0,163,FALSE,0,992.79528,0,FALSE,TRUE
data_set/j90.sm/j9025_5.sm,109,114,267346,581346,34998,469873,0,1335,387287,192561,0,0,163,FALSE,0,780.90956,0,FALSE,TRUE
data_set/j90.sm/j9025_6.sm,112,121,289418,629850,38875,511292,0,1475,418384,209828,0,0,163,FALSE,0,902.73534,0,FALSE,TRUE
data_set/j90.sm/j9025_7.sm,123,130,310138,679376,44742,546647,0,1493,455661,222059,0,0,163,FALSE,0,997.99052,0,FALSE,TRUE
data_set/j90.sm/j9025_8.sm,133,140,345776,762832,52104,604027,0,2029,519459,241181,0,0,163,FALSE,0,1117.26045,0,FALSE,TRUE
data_set/j90.sm/j9025_9.sm,97,106,237397,514178,29132,418564,0,1341,344569,168105,0,0,163,FALSE,0,689.83459,0,FALSE,TRUE
data_set/j90.sm/j9025_10.sm,118,130,301388,659888,41493,526387,0,1721,449471,208533,0,0,163,FALSE,0,973.83038,0,FALSE,TRUE
data_set/j90.sm/j9026_1.sm,90,90,339363,702876,23675,630467,0,1252,417732,283729,0,0,163,TRUE,90,839.98394,139.87221,TRUE,FALSE
data_set/j90.sm/j9026_2.sm,85,85,229232,479526,20167,417986,0,1386,295732,182245,0,0,163,TRUE,85,571.28278,17578.1498,TRUE,FALSE
data_set/j90.sm/j9026_3.sm,80,80,250080,519798,18137,459313,0,1200,316259,202176,0,0,163,TRUE,80,630.7218,115.89467,TRUE,FALSE
data_set/j90.sm/j9026_4.sm,97,97,271780,575991,27155,493202,0,1709,361488,212631,0,0,163,TRUE,97,757.79268,145344.2259,TRUE,FALSE
data_set/j90.sm/j9026_5.sm,82,85,216818,456089,19600,391890,0,1436,285194,169296,0,6,157,TRUE,85,1210.70542,1714088.483,TRUE,FALSE
data_set/j90.sm/j9026_6.sm,108,108,407071,847764,31050,753323,0,1369,512008,334224,0,0,163,TRUE,108,1082.60148,157.2192,TRUE,FALSE
data_set/j90.sm/j9026_7.sm,82,82,233553,488656,18395,426039,0,1339,301988,185166,0,1,162,TRUE,82,586.70726,565.97736,TRUE,FALSE
data_set/j90.sm/j9026_8.sm,82,82,223507,466764,19371,408429,0,1250,283638,181713,0,0,163,TRUE,82,551.39791,60714.68079,TRUE,FALSE
data_set/j90.sm/j9026_9.sm,87,87,279557,585939,22914,510952,0,1363,361180,223233,0,0,163,TRUE,87,760.42185,618.22845,TRUE,FALSE
data_set/j90.sm/j9026_10.sm,92,92,349173,720469,21536,645842,0,1367,426759,292184,0,0,159,TRUE,92,922.043,129.21797,TRUE,FALSE
data_set/j90.sm/j9027_1.sm,96,96,280151,587317,23694,510163,0,1608,357814,227732,0,0,163,TRUE,96,759.54936,88.23131,TRUE,FALSE
data_set/j90.sm/j9027_2.sm,81,81,298166,614551,20983,552058,0,1313,360344,252731,0,0,163,TRUE,81,725.54063,130.8484,TRUE,FALSE
data_set/j90.sm/j9027_3.sm,91,91,308873,644792,23146,566496,0,1712,390023,252894,0,0,163,TRUE,91,827.02158,94.16691,TRUE,FALSE
data_set/j90.sm/j9027_4.sm,79,79,317536,652871,18892,591952,0,1295,381211,270202,0,5,158,TRUE,79,773.20977,156.33482,TRUE,FALSE
data_set/j90.sm/j9027_5.sm,99,99,391299,808194,24993,727820,0,1298,476587,330146,0,0,163,TRUE,99,1038.81517,110.42374,TRUE,FALSE
data_set/j90.sm/j9027_6.sm,87,87,332370,685325,21916,615798,0,1267,403865,280030,0,0,163,TRUE,87,806.63257,141.95922,TRUE,FALSE
data_set/j90.sm/j9027_7.sm,73,73,210967,431176,11773,389586,0,1187,251449,178381,0,38,121,TRUE,73,514.94745,102.18152,TRUE,FALSE
data_set/j90.sm/j9027_8.sm,72,72,313250,639355,16402,585620,0,856,368264,270072,0,0,163,TRUE,72,755.03337,125.42167,TRUE,FALSE
data_set/j90.sm/j9027_9.sm,84,84,320531,656778,20025,597687,0,1119,381735,273761,2,4,157,TRUE,84,772.62701,214.89711,TRUE,FALSE
data_set/j90.sm/j9027_10.sm,97,97,371761,768221,24859,691066,0,1209,456993,309856,0,0,163,TRUE,97,978.96942,110.20776,TRUE,FALSE
data_set/j90.sm/j9028_1.sm,80,80,358702,728628,17415,671879,0,1299,409607,317559,0,0,163,TRUE,80,856.05938,201.427,TRUE,FALSE
data_set/j90.sm/j9028_2.sm,76,76,328666,668067,15852,616704,0,1189,376437,290278,0,4,159,TRUE,76,796.16209,199.82458,TRUE,FALSE
data_set/j90.sm/j9028_3.sm,86,86,370295,763205,22406,689793,0,1543,443825,317676,0,5,156,TRUE,86,903.30886,123.50974,TRUE,FALSE
data_set/j90.sm/j9028_4.sm,78,78,252672,515807,14873,469018,0,1300,296550,217798,0,13,146,TRUE,78,611.70208,171.99232,TRUE,FALSE
data_set/j90.sm/j9028_5.sm,88,88,442531,901312,22351,833471,0,1065,508292,391792,0,0,163,TRUE,88,1062.62289,193.38392,TRUE,FALSE
data_set/j90.sm/j9028_6.sm,102,102,437928,896244,25816,820296,0,1174,512754,382153,0,0,163,TRUE,102,1053.68419,212.69337,TRUE,FALSE
data_set/j90.sm/j9028_7.sm,97,97,427061,876801,24819,796480,0,1613,506324,368701,0,0,163,TRUE,97,1114.79846,145.30607,TRUE,FALSE
data_set/j90.sm/j9028_8.sm,110,110,473545,982864,31561,878470,0,1764,579225,401712,0,0,163,TRUE,110,1255.54373,151.00636,TRUE,FALSE
data_set/j90.sm/j9028_9.sm,120,120,667577,1375770,37298,1248724,0,1810,796148,577649,0,0,163,TRUE,120,1726.20232,155.31269,TRUE,FALSE
data_set/j90.sm/j9028_10.sm,68,68,272266,549436,12120,509143,0,994,306917,241362,3,7,153,TRUE,68,658.5846,134.40565,TRUE,FALSE
data_set/j90.sm/j9029_1.sm,125,135,464142,985108,39821,845763,0,1807,642296,340842,0,0,163,FALSE,0,1384.38079,0,FALSE,TRUE
data_set/j90.sm/j9029_2.sm,123,126,484132,1020025,40367,891530,0,1528,652163,366171,0,0,163,FALSE,0,1427.65086,0,FALSE,TRUE
data_set/j90.sm/j9029_3.sm,135,144,498209,1062405,48864,905764,0,1918,696720,363604,0,0,163,FALSE,0,1519.05128,0,FALSE,TRUE
data_set/j90.sm/j9029_4.sm,141,149,511549,1091724,48937,929984,0,2097,726207,363257,0,0,163,FALSE,0,1556.58794,0,FALSE,TRUE
data_set/j90.sm/j9029_5.sm,114,121,494830,1039177,38840,915886,0,1439,657489,380086,0,0,163,FALSE,0,1429.28587,0,FALSE,TRUE
data_set/j90.sm/j9029_6.sm,116,124,516396,1089726,42578,953598,0,1616,692842,395105,0,0,163,FALSE,0,1515.44252,0,FALSE,TRUE
data_set/j90.sm/j9029_7.sm,158,170,599131,1288934,64190,1084319,0,2355,871551,414865,0,0,163,FALSE,0,1947.25824,0,FALSE,TRUE
data_set/j90.sm/j9029_8.sm,145,154,558704,1193346,55555,1020139,0,1954,783295,407934,0,0,163,FALSE,0,1675.86977,0,FALSE,TRUE
data_set/j90.sm/j9029_9.sm,118,127,464603,983756,39894,850929,0,1598,637837,344158,0,0,163,FALSE,0,1378.31873,0,FALSE,TRUE
data_set/j90.sm/j9029_10.sm,117,125,473976,998782,38759,874520,0,1503,637120,359996,0,0,163,FALSE,0,1287.98849,0,FALSE,TRUE
data_set/j90.sm/j9030_1.sm,102,102,580619,1188916,28291,1101894,0,1165,698439,489149,0,0,163,TRUE,102,1493.8018,220.52681,TRUE,FALSE
data_set/j90.sm/j9030_2.sm,76,76,384852,781765,14826,731552,0,909,453289,327404,5,0,158,TRUE,76,922.93241,572.70089,TRUE,FALSE
data_set/j90.sm/j9030_3.sm,102,102,460777,953324,27418,863506,0,1400,576609,375152,0,0,163,TRUE,102,1203.06386,186.23385,TRUE,FALSE
data_set/j90.sm/j9030_4.sm,104,104,489942,1010021,27513,923491,0,1547,606159,402152,0,0,163,TRUE,104,1264.98567,3061.32862,TRUE,FALSE
data_set/j90.sm/j9030_5.sm,83,83,372104,766513,19902,697916,0,1403,459836,305111,0,0,163,FALSE,0,894.265,0,FALSE,TRUE
data_set/j90.sm/j9030_6.sm,90,90,546163,1115672,25302,1037434,0,1405,649026,465078,0,0,163,TRUE,90,1388.04095,281.30988,TRUE,FALSE
data_set/j90.sm/j9030_7.sm,84,84,342014,698252,17305,645119,0,1162,412733,284194,0,3,160,FALSE,0,808.95434,0,FALSE,TRUE
data_set/j90.sm/j9030_8.sm,82,82,449478,916729,20795,855178,0,1081,529607,385878,0,0,163,TRUE,82,1063.53279,310.5031,TRUE,FALSE
data_set/j90.sm/j9030_9.sm,90,94,412779,851429,24349,776900,0,1489,507378,342399,0,0,163,FALSE,0,1065.2809,0,FALSE,TRUE
data_set/j90.sm/j9030_10.sm,90,90,416585,855736,21129,784681,0,1687,513134,340752,0,0,163,TRUE,90,1082.55251,1736.05735,TRUE,FALSE
data_set/j90.sm/j9031_1.sm,79,79,386055,780142,14402,732287,0,1051,444411,334517,0,14,149,TRUE,79,920.0658,208.06536,TRUE,FALSE
data_set/j90.sm/j9031_2.sm,69,69,379630,770085,14053,722859,0,1243,440157,328522,0,16,147,TRUE,69,917.20172,163.23037,TRUE,FALSE
data_set/j90.sm/j9031_3.sm,106,106,695458,1417013,28399,1325315,0,1414,809470,605966,0,0,163,TRUE,106,1779.3491,333.27605,TRUE,FALSE
data_set/j90.sm/j9031_4.sm,79,79,482764,976302,16749,922480,0,1226,551102,423811,0,13,150,TRUE,79,1162.14726,248.59975,TRUE,FALSE
data_set/j90.sm/j9031_5.sm,79,79,508088,1030638,20061,970312,0,1116,585527,443832,0,6,157,TRUE,79,1218.19078,343.65969,TRUE,FALSE
data_set/j90.sm/j9031_6.sm,80,80,417454,846701,16854,793007,0,1386,483477,361675,0,10,153,TRUE,80,988.68146,165.60327,TRUE,FALSE
data_set/j90.sm/j9031_7.sm,97,97,713932,1448605,26040,1367005,0,1257,816573,630612,0,0,163,TRUE,97,1812.63485,420.7175,TRUE,FALSE
data_set/j90.sm/j9031_8.sm,83,83,526629,1068075,19097,1003820,0,1235,607513,459164,0,1,162,TRUE,83,1247.44719,299.30659,TRUE,FALSE
data_set/j90.sm/j9031_9.sm,72,72,417854,845317,15277,797343,0,1085,476966,367103,0,8,155,TRUE,72,997.85537,232.29474,TRUE,FALSE
data_set/j90.sm/j9031_10.sm,99,99,602837,1232206,26339,1144829,0,1437,715437,515169,0,0,163,TRUE,99,1543.02919,269.58087,TRUE,FALSE
data_set/j90.sm/j9032_1.sm,78,78,567241,1141009,17092,1086877,0,1275,625016,514556,0,28,134,TRUE,78,1353.73525,523.78015,TRUE,FALSE
data_set/j90.sm/j9032_2.sm,78,78,635021,1276042,16594,1221368,0,1370,692621,581888,0,12,151,TRUE,78,1534.58184,372.45488,TRUE,FALSE
data_set/j90.sm/j9032_3.sm,89,89,740206,1494271,21221,1423015,0,1326,822596,670186,0,0,163,TRUE,89,1771.14301,258.09249,TRUE,FALSE
data_set/j90.sm/j9032_4.sm,104,104,726698,1479966,29250,1387975,0,1834,839342,638627,0,0,163,TRUE,104,1849.82696,395.41709,TRUE,FALSE
data_set/j90.sm/j9032_5.sm,93,93,549589,1113242,21382,1049345,0,1421,623513,488145,0,0,163,TRUE,93,1285.35519,353.02612,TRUE,FALSE
data_set/j90.sm/j9032_6.sm,86,86,624344,1260795,20040,1195547,0,1176,699064,560392,0,0,163,TRUE,86,1469.79975,400.79426,TRUE,FALSE
data_set/j90.sm/j9032_7.sm,87,87,649631,1308097,19493,1248596,0,1240,714380,592316,0,0,161,TRUE,87,1581.09424,419.75154,TRUE,FALSE
data_set/j90.sm/j9032_8.sm,79,79,565483,1135406,14672,1084234,0,1097,621300,512846,0,0,163,TRUE,79,1338.45974,324.26334,TRUE,FALSE
data_set/j90.sm/j9032_9.sm,95,95,989535,1989351,25739,1912495,0,1148,1075033,913007,0,0,163,TRUE,95,2363.89434,426.57838,TRUE,FALSE
data_set/j90.sm/j9032_10.sm,91,91,707737,1433918,23526,1356170,0,1318,804508,627929,6,0,157,TRUE,91,1803.67781,318.8233,TRUE,FALSE
data_set/j90.sm/j9033_1.sm,99,99,52268,146806,27323,53516,0,1584,111652,33379,0,0,191,TRUE,99,260.35683,101.98623,TRUE,FALSE
data_set/j90.sm/j9033_2.sm,112,112,57733,166456,33527,58163,0,1693,127891,36681,0,0,191,TRUE,112,321.84466,21.40703,TRUE,FALSE
data_set/j90.sm/j9033_3.sm,108,108,54465,154965,29668,53892,0,1622,119690,33462,0,0,191,TRUE,108,306.33923,22.89395,TRUE,FALSE
data_set/j90.sm/j9033_4.sm,92,92,44996,124987,23252,47355,0,1405,94620,28771,0,0,191,TRUE,92,213.16801,36.61676,TRUE,FALSE
data_set/j90.sm/j9033_5.sm,109,109,51826,148217,28897,51727,0,1642,114304,32080,0,0,191,TRUE,109,279.77567,26.88383,TRUE,FALSE
data_set/j90.sm/j9033_6.sm,88,88,41158,116926,21524,40219,0,1349,88329,27057,0,1,190,TRUE,88,202.27411,17.5791,TRUE,FALSE
data_set/j90.sm/j9033_7.sm,109,109,51474,149068,29660,50865,0,1928,113887,33062,0,0,191,TRUE,109,276.16796,40.5601,TRUE,FALSE
data_set/j90.sm/j9033_8.sm,110,110,57829,162931,27960,56682,0,1996,123077,37667,0,0,191,TRUE,110,323.21814,26.39399,TRUE,FALSE
data_set/j90.sm/j9033_9.sm,95,95,40088,112432,22164,41736,0,1278,84504,26459,0,0,191,TRUE,95,186.02809,25.67121,TRUE,FALSE
data_set/j90.sm/j9033_10.sm,114,114,54842,162471,34349,53466,0,2195,124871,35214,0,0,191,TRUE,114,301.25628,57.26814,TRUE,FALSE
data_set/j90.sm/j9034_1.sm,83,83,36957,98740,18130,41444,0,1477,72172,24900,0,1,190,TRUE,83,149.82208,13.08472,TRUE,FALSE
data_set/j90.sm/j9034_2.sm,89,89,56185,147790,24679,68462,0,1287,108082,38230,0,0,191,TRUE,89,230.37034,26.70655,TRUE,FALSE
data_set/j90.sm/j9034_3.sm,82,82,35570,92773,15871,41682,0,1211,67266,24107,0,5,184,TRUE,82,137.94415,14.04185,TRUE,FALSE
data_set/j90.sm/j9034_4.sm,81,81,35804,94017,16902,41139,0,1118,68322,24386,0,0,191,TRUE,81,147.27738,16.81964,TRUE,FALSE
data_set/j90.sm/j9034_5.sm,83,83,43071,115456,20711,49437,0,1272,84143,29850,0,0,191,TRUE,83,176.52774,17.35287,TRUE,FALSE
data_set/j90.sm/j9034_6.sm,89,89,43745,115697,20120,51069,0,1168,84368,29970,0,0,191,TRUE,89,178.38322,19.38581,TRUE,FALSE
data_set/j90.sm/j9034_7.sm,92,92,55351,143235,22586,69818,0,1259,102481,39304,0,0,191,TRUE,92,221.61249,25.14267,TRUE,FALSE
data_set/j90.sm/j9034_8.sm,81,81,35420,92637,15685,41414,0,1300,67571,23575,0,24,167,TRUE,81,141.7171,18.72162,TRUE,FALSE
