file_name,num_var,num_clause,zero_lits,one_lits,two_lits,three_lits,four_lits,five_to_ten,more_than_ten,feasible,make_span,total_encoding_time,total_solving_time,optimized,timeout
data_set/j120.sm/j1201_1.sm,74503,206478,0,1414,158066,46818,0,0,180,True,105,959.62061,1871227.86517,True,False
data_set/j120.sm/j1201_2.sm,77417,211761,0,1452,163206,46923,0,0,180,True,109,463.78463,7799.85324,True,False
data_set/j120.sm/j1201_3.sm,92715,254590,0,1478,194665,58267,0,0,180,True,125,727.53566,2740485.19182,True,False
data_set/j120.sm/j1201_4.sm,68097,185265,0,1259,141350,42476,0,0,180,True,97,615.21221,1182.74508,True,False
data_set/j120.sm/j1201_5.sm,69290,189028,0,1275,143998,43575,0,0,180,True,112,530.83932,2421.7184,True,False
data_set/j120.sm/j1201_6.sm,56744,150458,0,1125,113026,36127,0,0,180,True,84,334.38665,271.04199,True,False
data_set/j120.sm/j1201_7.sm,76858,211954,0,2098,162501,47175,0,0,180,True,117,541.5878,514.58652,True,False
data_set/j120.sm/j1201_8.sm,74774,206095,0,1525,157696,46694,0,0,180,True,109,569.22305,19492.51952,True,False
data_set/j120.sm/j1201_9.sm,76101,212070,0,1678,164390,45822,0,0,180,True,112,560.90997,300.45428,True,False
data_set/j120.sm/j1201_10.sm,72944,200212,0,1425,153673,44934,0,0,180,True,108,619.58502,820.63955,True,False
data_set/j120.sm/j1202_1.sm,62967,163908,0,1164,120754,41810,0,0,180,True,87,369.75942,254.9094,True,False
data_set/j120.sm/j1202_2.sm,50881,128017,0,1097,91610,35130,0,1,179,True,75,283.60514,120.54829,True,False
data_set/j120.sm/j1202_3.sm,60519,160150,0,1266,116446,42258,0,0,180,True,92,375.39308,2355.00785,True,False
data_set/j120.sm/j1202_4.sm,60026,160145,0,1503,119853,38609,0,17,163,True,95,397.46716,106.71369,True,False
data_set/j120.sm/j1202_5.sm,59943,165352,0,1493,125671,38008,0,0,180,True,103,376.32747,251.90273,True,False
data_set/j120.sm/j1202_6.sm,59566,158422,0,1335,117912,38995,0,0,180,True,92,517.8132,119.79873,True,False
data_set/j120.sm/j1202_7.sm,62101,163087,0,1131,121311,40465,0,0,180,True,90,478.83004,71.35531,True,False
data_set/j120.sm/j1202_8.sm,53888,139991,0,1202,102540,36069,0,5,175,True,83,311.56359,111.20994,True,False
data_set/j120.sm/j1202_9.sm,57636,153836,0,1660,114189,37809,0,0,178,True,94,411.40959,1272.50216,True,False
data_set/j120.sm/j1202_10.sm,64629,172221,0,1155,127042,43844,0,0,180,True,96,551.69062,620.97901,True,False
data_set/j120.sm/j1203_1.sm,57884,147163,0,1231,107636,38118,0,1,177,True,80,411.90882,177.52652,True,False
data_set/j120.sm/j1203_2.sm,65787,167210,0,1258,120625,45147,0,7,173,True,88,433.06989,59.0155,True,False
data_set/j120.sm/j1203_3.sm,81390,203638,0,1138,146684,55637,0,1,178,True,100,507.27556,116.14342,True,False
data_set/j120.sm/j1203_4.sm,50763,124882,0,896,88611,35199,0,12,164,True,71,349.53129,85.29615,True,False
data_set/j120.sm/j1203_5.sm,63457,159956,0,1219,114495,44062,0,3,177,True,84,399.07596,87.31551,True,False
data_set/j120.sm/j1203_6.sm,88559,223467,0,1301,161176,60810,0,0,180,True,102,639.3545,105.01016,True,False
